id;OEM;Артикул;Бренд;Группа;Деталь;Номенклатура;З/Н;Комментарий;Цена;Новинка;Уникльный ключ;Категория по бренду;Ранг по бренду;Категория по деталям;Ранг по деталям;Ранг;abc/xyz;Дата;Компания
517528;AMD.FC723A;5Q0819653;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 5Q0819653/AMD.FC723A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SKODA (Octavia III 5E3) (Octavia III 5E5) (2012-) VOLKSWAGEN (Golf VII) (2012-) (Teramont CA) (2017-;703,00;;517528AMD.FC723A;AY;876;AX;7;876;AX;01.08.2023;Москворечье
519472;AMD.FC832A;64119237159;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64 11 9 237 159/AMD.FC832A (антибактериальный, угольный(2шт) AMD;AMD / FCR 2018 (Склад);BMW (X3 II F25) (2010-) (X4 F26) (2014-) (автоматический кондиционер);769,00;;519472AMD.FC832A;CZ;1142;BY;45;1142;BY;01.08.2023;Москворечье
519474;AMD.FC837A;64319194098;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64 31 9 194 098/AMD.FC837A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);BMW (X6 E71,E72) (2008-) (X5 II E70, E70N) (2007-) (X5 III F15) (2013-);523,00;;519474AMD.FC837A;BY;1009;AX;38;1009;AX;01.08.2023;Москворечье
519473;AMD.FC831A;64319224085;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64 31 9 224 085/AMD.FC831A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);BMW (X5 E53) (2000-2006) LAND ROVER (Range Rover III LM) (2002-2012);600,00;;519473AMD.FC831A;;0;;0;4547;CZ;01.08.2023;Москворечье
519471;AMD.FC833A;64319312316;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64 31 9 312 316/AMD.FC833A (антибактериальный, угольный(2шт) AMD;AMD / FCR 2018 (Склад);BMW (X3 II F25) (2010-) (X4 F26) (2014-);543,00;;519471AMD.FC833A;CZ;1282;CZ;54;1282;CZ;01.08.2023;Москворечье
520888;AMD.FC878A;64110008138;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64110008138/AMD.FC878A (антибактериальный, угольный) (2шт) AMD;AMD / FCR 2018 (Склад);BMW (5 IV E39) (1995-2003);519,00;;520888AMD.FC878A;;0;;0;4547;CZ;01.08.2023;Москворечье
520379;AMD.FC859A;64115A1BDB6;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64115A1BDB6/AMD.FC859A (антибактериальный, угольный) (2шт) AMD;AMD / FCR 2018 (Склад);BMW (5 VII G30) (2016-) (X5 IV G05, F95) (2018-) (X6 III G06, F96) (2019-);404,00;Новинка;520379AMD.FC859A;BY;1079;AX;55;1079;AX;01.08.2023;Москворечье
519468;AMD.FC778A;64119237555;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64119237555/AMD.FC778A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);BMW (1 II F20) (2010-) (1 II F21) (2011-) (3 VI F30, F80) (2011-) (3 VI F31) (2011-);528,00;;519468AMD.FC778A;CZ;1284;CZ;52;1284;CZ;01.08.2023;Москворечье
518544;AMD.FC777A;64119272641;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64119272641/AMD.FC777A (антибактериальный, угольный(2шт) AMD;AMD / FCR 2018 (Склад);BMW (5 VI F10) (2010-) (5 VI F11) (2010-) (6 III F13) (2010-) (7 V F01, F02, F01N, F02N) (2008-);719,00;;518544AMD.FC777A;BY;991;AX;24;991;AX;01.08.2023;Москворечье
525062;AMD.FC943A;64119272643;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64119272643/AMD.FC943A (антибактериальный, угольный) (2 шт) AMD;AMD / FCR 2018 (Склад);BMW (7 IV E65, E66, E67) (2001-2008);839,00;;525062AMD.FC943A;;0;;0;4547;CZ;01.08.2023;Москворечье
520367;AMD.FC857A;64119382886;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64119382886/AMD.FC857A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);BMW (3 VII G20) (2018-) (X3 III G01,F97) (2017-);464,00;Новинка;520367AMD.FC857A;CZ;1189;BY;61;1189;BY;01.08.2023;Москворечье
520373;AMD.FC858A;64316835405;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64316835405/AMD.FC858A (антибактериальный, угольный) (2шт) AMD;AMD / FCR 2018 (Склад);BMW (X1 II F48) (2015-);503,00;Новинка;520373AMD.FC858A;CZ;1235;BY;71;1235;BY;01.08.2023;Москворечье
521165;AMD.FC894A;64316930351;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64316930351/AMD.FC894A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);MINI (Cabrio R52) (-2008) (Hatch R53,R50) (-2006);682,00;;521165AMD.FC894A;;0;;0;4547;CZ;01.08.2023;Москворечье
518535;AMD.FC775A;64316945585;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64316945585/AMD.FC775A (антибактериальный, угольный(2шт) AMD;AMD / FCR 2018 (Склад);BMW (X6 E71,E72) (2008-) (X5 II E70, E70N) (2007-) (X5 III F15) (2013-);664,00;;518535AMD.FC775A;BY;930;AX;17;930;AX;01.08.2023;Москворечье
521164;AMD.FC893A;64319127516;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64319127516/AMD.FC893A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);MINI (Clubman R55, R55N) (-2014) (Countryman R60) (-2016) (Paceman R61) (-2016);362,00;;521164AMD.FC893A;CZ;1518;CZ;98;1518;CZ;01.08.2023;Москворечье
519470;AMD.FC774A;64319171858;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64319171858/AMD.FC774A (антибактериальный, угольный) (2 шт) AMD;AMD / FCR 2018 (Склад);BMW (5 V E60, E60N) (2003-2010) (5 V E61, E61N) (2004-2010);628,00;;519470AMD.FC774A;CZ;1169;BY;47;1169;BY;01.08.2023;Москворечье
519469;AMD.FC773A;64319257504;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64319257504/AMD.FC773A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);BMW (3 IV E46) (1998-2005) (X3 E83, E83N) (2004-2010);528,00;;519469AMD.FC773A;CZ;1126;BY;43;1126;BY;01.08.2023;Москворечье
518541;AMD.FC776A;64319313517;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 64319313517/AMD.FC776A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);BMW (3 V E90, E90N) (2005-2011) (3 V E91, E91N) (2005-) (X1 E84) (2009-);707,00;;518541AMD.FC776A;BZ;1065;AY;28;1065;AY;01.08.2023;Москворечье
525107;AMD.FC949A;6447FF;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6447.FF/AMD.FC949A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (Xsara Picasso N68) (1999-2012);294,00;;525107AMD.FC949A;;0;;0;4547;CZ;01.08.2023;Москворечье
520924;AMD.FC885A;6447PE;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6447.PE/AMD.FC885A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);PEUGEOT (206) (1998-);321,00;;520924AMD.FC885A;CZ;1485;CZ;96;1485;CZ;01.08.2023;Москворечье
520906;AMD.FC882A;6447VY;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6447.VY/AMD.FC882A (антибактериальный, угольный) (2шт) AMD;AMD / FCR 2018 (Склад);CITROEN (C3 III SX) (2016-) (C3 II A51) (-2016) PEUGEOT (207 WA, WC) (-2012);369,00;;520906AMD.FC882A;;0;;0;4547;CZ;01.08.2023;Москворечье
519476;AMD.FC847A;6447XG;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6447.XG/AMD.FC847A (антибактериальный, угольный) (2шт) AMD;AMD / FCR 2018 (Склад);CITROEN (Berlingo II) (2008-) (C4 Picasso) (2007-) PEUGEOT (3008) (5008) (Partner II) (2008-);664,00;;519476AMD.FC847A;;0;;0;4547;CZ;01.08.2023;Москворечье
524945;AMD.FC946A;647904;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.04/AMD.FC946A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (C5 RD_) (2004-2008) PEUGEOT (407 6D_) (№ шасси до: ORGA 11437) (2004-2008);308,00;;524945AMD.FC946A;;0;;0;4547;CZ;01.08.2023;Москворечье
524954;AMD.FC947A;647945;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.45/AMD.FC947A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (C5 RD_) (2008-) PEUGEOT (407 6D_) (№ шасси с: ORGA 11438) (2008-2010);344,00;;524954AMD.FC947A;;0;;0;4547;CZ;01.08.2023;Москворечье
517529;AMD.FC748A;647975;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.75/AMD.FC748A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);PEUGEOT (308 4A, 4С) (2007-) (307 3A/C) (2000-2010) CITROEN (C4 LC) (2004-);633,00;;517529AMD.FC748A;;0;;0;4547;CZ;01.08.2023;Москворечье
519477;AMD.FC826A;6479A0;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.A0/AMD.FC826A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (Jumper II) (2002-) PEUGEOT (Boxer II) (2002-) FIAT (Ducato IV) (2002-);392,00;;519477AMD.FC826A;;0;;0;4547;CZ;01.08.2023;Москворечье
525116;AMD.FC945A;6479A5;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.A5/AMD.FC945A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (C1 PM_, PN_) (2005-2014) PEUGEOT (107 PM, PN) (2005-2014) (с конд.);293,00;;525116AMD.FC945A;;0;;0;4547;CZ;01.08.2023;Москворечье
525125;AMD.FC948A;6479A6;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.A6/AMD.FC948A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (Jumpy II) (2007-2016) PEUGEOT (Expert II) (2007-2016);401,00;;525125AMD.FC948A;;0;;0;4547;CZ;01.08.2023;Москворечье
519478;AMD.FC851A;6479C9;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6479.C9/AMD.FC851A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);CITROEN (Jumper III) (2006-) PEUGEOT (Boxer III) (2006-) FIAT (Ducato 250) (2006-);446,00;;519478AMD.FC851A;CZ;1311;CZ;59;1311;CZ;01.08.2023;Москворечье
520436;AMD.FC867A;68079487AA;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 68079487AA/AMD.FC867A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);JEEP (Grand Cherokee IV WL, WK2) (2010-);319,00;;520436AMD.FC867A;CZ;1278;BY;81;1278;BY;01.08.2023;Москворечье
517530;AMD.FC749A;6808607;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6808607/AMD.FC749A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);OPEL (Astra H) (2004-2014);448,00;;517530AMD.FC749A;CZ;1252;CZ;33;1252;CZ;01.08.2023;Москворечье
519526;AMD.FC751A;6808622;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6808622/AMD.FC751A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);OPEL (Corsa D) (2006-2014);488,00;;519526AMD.FC751A;;0;;0;4547;CZ;01.08.2023;Москворечье
517531;AMD.FC12A;68111091A0;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 68111091A0/AMD.FC12A (антибактериальный, угольный(2шт) AMD;AMD / FCR 2018 (Склад);SSANGYONG (Actyon) (2006-);406,00;;517531AMD.FC12A;CZ;1259;CZ;40;1259;CZ;01.08.2023;Москворечье
518545;AMD.FC75A;6811634000;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6811634000/AMD.FC75A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SSANGYONG (New Actyon D20DTF) (2010-) (New Actyon G20) (2012-);634,00;;518545AMD.FC75A;CZ;1093;BY;35;1093;BY;01.08.2023;Москворечье
519534;AMD.FC211A;6812008130;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6812008130/AMD.FC211A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SSANGYONG (Rexton);563,00;;519534AMD.FC211A;;0;;0;4547;CZ;01.08.2023;Москворечье
525462;AMD.FC979A;6812008130;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6812008130/AMD.FC979A (антибактериальный, угольный) (2шт) AMD;AMD / FCR 2018 (Склад);SSANGYONG (Rexton);452,00;;525462AMD.FC979A;;0;;0;4547;CZ;01.08.2023;Москворечье
520413;AMD.FC724A;6Q0820367B;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6Q0820367B/AMD.FC724A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SKODA (Fabia 6Y_) (1999-2007) (Fabia II 5J2) (2006-) VOLKSWAGEN (Polo IV 9N_) (-2009) PORSCHE (Panam;301,00;;520413AMD.FC724A;CZ;1344;CY;83;1344;CY;01.08.2023;Москворечье
517184;AMD.FC741A;6R0820367;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 6R0820367/AMD.FC741A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);VOLKSWAGEN (Polo седан V 612, 602) (2010-);704,00;;517184AMD.FC741A;BZ;975;AX;5;975;AX;01.08.2023;Москворечье
525008;AMD.FC951A;71736776;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 71736776/AMD.FC951A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);FIAT (Bravo II 198) (2006-2014);240,00;;525008AMD.FC951A;;0;;0;4547;CZ;01.08.2023;Москворечье
525134;AMD.FC969A;72880FE000;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 72880-FE000/AMD.FC969A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SUBARU (Impreza II GD/G11) (2000-2007);263,00;;525134AMD.FC969A;;0;;0;4547;CZ;01.08.2023;Москворечье
517532;AMD.JFC88A;72880FG000;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 72880-FG000/AMD.JFC88A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SUBARU (Forester SH) (Impreza GR) (XV) (2011-);381,00;;517532AMD.JFC88A;CZ;1269;CZ;42;1269;CZ;01.08.2023;Москворечье
518547;AMD.FC816A;72880FL000;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 72880-FL000/AMD.FC816A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);SUBARU (Forester SK/S14) (2018-) (XV GT/G24) (2017-);583,00;;518547AMD.FC816A;BY;940;AX;23;940;AX;01.08.2023;Москворечье
523338;AMD.FC932A;7482379897;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 7482379897/AMD.FC932A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);RENAULT (C-Serie) (K-Serie) (T-Serie) (2013-);470,00;;523338AMD.FC932A;;0;;0;4547;CZ;01.08.2023;Москворечье
525035;AMD.FC968A;7701047513;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 7701047513/AMD.FC968A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);RENAULT (Scenic JA0/1_) (1999-2003) (с конд.);327,00;;525035AMD.FC968A;;0;;0;4547;CZ;01.08.2023;Москворечье
523343;AMD.FC937A;7701048748;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 7701048748/AMD.FC937A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);RENAULT (Laguna II) (-2007);314,00;Новинка;523343AMD.FC937A;;0;;0;4547;CZ;01.08.2023;Москворечье
525044;AMD.FC966A;7701056390;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 7701056390/AMD.FC966A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);RENAULT (Espace IV JK0/1_) (2002-2010);534,00;;525044AMD.FC966A;;0;;0;4547;CZ;01.08.2023;Москворечье
519530;AMD.FC846A;7701064235;AMD;Фильтр (2015);Фильтр салонный антибактериальный (2015);.Фильтр салонный 7701064235/AMD.FC846A (антибактериальный, угольный) AMD;AMD / FCR 2018 (Склад);RENAULT (Megane II) (2003-2009);452,00;;519530AMD.FC846A;;0;;0;4547;CZ;01.08.2023;Москворечье
